"id","id_wasp","id_secret","frame_type","frame_number","sensor","value","timestamp","sync","raw","parser_type","MeshliumID"
"39","SAP_NHOM15","48581CE819623C8B","134","2","BAT","15","2023-05-26 02:19:25","0","noraw","1","20274081525527"
"40","SAP_NHOM15","48581CE819623C8B","134","2","STR","new_sensor_frame","2023-05-26 02:19:25","0","noraw","1","20274081525527"
"41","SAP_NHOM15","48581CE819623C8B","134","1","PRES","100736.52","2023-05-26 02:19:08","0","noraw","1","20274081525527"
"42","SAP_NHOM15","48581CE819623C8B","134","1","HUM","54.5","2023-05-26 02:19:08","0","noraw","1","20274081525527"
"43","SAP_NHOM15","48581CE819623C8B","134","1","TC","24.57","2023-05-26 02:19:08","0","noraw","1","20274081525527"
"44","SAP_NHOM15","48581CE819623C8B","134","1","BAT","15","2023-05-26 02:19:08","0","noraw","1","20274081525527"
"45","SAP_NHOM15","48581CE819623C8B","134","1","STR","new_sensor_frame","2023-05-26 02:19:08","0","noraw","1","20274081525527"
"46","SAP_NHOM15","48581CE819623C8B","134","0","PRES","100735.47","2023-05-26 02:18:51","0","noraw","1","20274081525527"
"47","SAP_NHOM15","48581CE819623C8B","134","0","HUM","55.1","2023-05-26 02:18:51","0","noraw","1","20274081525527"
"48","SAP_NHOM15","48581CE819623C8B","134","0","TC","24.56","2023-05-26 02:18:51","0","noraw","1","20274081525527"
"49","SAP_NHOM15","48581CE819623C8B","134","0","BAT","15","2023-05-26 02:18:51","0","noraw","1","20274081525527"
"50","SAP_NHOM15","48581CE819623C8B","134","0","STR","new_sensor_frame","2023-05-26 02:18:51","0","noraw","1","20274081525527"
"51","SAP_NHOM15","48581CE819623C8B","134","79","PRES","100738.17","2023-05-26 02:18:33","0","noraw","1","20274081525527"
"52","SAP_NHOM15","48581CE819623C8B","134","79","HUM","55.0","2023-05-26 02:18:33","0","noraw","1","20274081525527"
"53","SAP_NHOM15","48581CE819623C8B","134","79","TC","24.58","2023-05-26 02:18:33","0","noraw","1","20274081525527"
"54","SAP_NHOM15","48581CE819623C8B","134","79","BAT","14","2023-05-26 02:18:33","0","noraw","1","20274081525527"
"55","SAP_NHOM15","48581CE819623C8B","134","79","STR","new_sensor_frame","2023-05-26 02:18:33","0","noraw","1","20274081525527"
"56","SAP_NHOM15","48581CE819623C8B","134","78","PRES","100745.23","2023-05-26 02:18:16","0","noraw","1","20274081525527"
"57","SAP_NHOM15","48581CE819623C8B","134","78","HUM","55.2","2023-05-26 02:18:16","0","noraw","1","20274081525527"
"58","SAP_NHOM15","48581CE819623C8B","134","78","TC","24.57","2023-05-26 02:18:16","0","noraw","1","20274081525527"
"59","SAP_NHOM15","48581CE819623C8B","134","78","BAT","15","2023-05-26 02:18:16","0","noraw","1","20274081525527"
"60","SAP_NHOM15","48581CE819623C8B","134","78","STR","new_sensor_frame","2023-05-26 02:18:16","0","noraw","1","20274081525527"
"61","SAP_NHOM15","48581CE819623C8B","134","77","PRES","100742.52","2023-05-26 02:17:53","0","noraw","1","20274081525527"
"62","SAP_NHOM15","48581CE819623C8B","134","77","HUM","55.6","2023-05-26 02:17:53","0","noraw","1","20274081525527"
"63","SAP_NHOM15","48581CE819623C8B","134","77","TC","24.57","2023-05-26 02:17:53","0","noraw","1","20274081525527"
"64","SAP_NHOM15","48581CE819623C8B","134","77","BAT","15","2023-05-26 02:17:53","0","noraw","1","20274081525527"
"65","SAP_NHOM15","48581CE819623C8B","134","77","STR","new_sensor_frame","2023-05-26 02:17:53","0","noraw","1","20274081525527"
"66","SAP_NHOM15","48581CE819623C8B","134","76","PRES","100739.82","2023-05-26 02:17:36","0","noraw","1","20274081525527"
"67","SAP_NHOM15","48581CE819623C8B","134","76","HUM","55.8","2023-05-26 02:17:36","0","noraw","1","20274081525527"
"68","SAP_NHOM15","48581CE819623C8B","134","76","TC","24.59","2023-05-26 02:17:36","0","noraw","1","20274081525527"
"69","SAP_NHOM15","48581CE819623C8B","134","76","BAT","14","2023-05-26 02:17:36","0","noraw","1","20274081525527"
"70","SAP_NHOM15","48581CE819623C8B","134","76","STR","new_sensor_frame","2023-05-26 02:17:36","0","noraw","1","20274081525527"
"71","SAP_NHOM15","48581CE819623C8B","134","75","PRES","100741.47","2023-05-26 02:17:13","0","noraw","1","20274081525527"
"72","SAP_NHOM15","48581CE819623C8B","134","75","HUM","55.7","2023-05-26 02:17:13","0","noraw","1","20274081525527"
"73","SAP_NHOM15","48581CE819623C8B","134","75","TC","24.59","2023-05-26 02:17:13","0","noraw","1","20274081525527"
"74","SAP_NHOM15","48581CE819623C8B","134","75","BAT","14","2023-05-26 02:17:13","0","noraw","1","20274081525527"
"75","SAP_NHOM15","48581CE819623C8B","134","75","STR","new_sensor_frame","2023-05-26 02:17:13","0","noraw","1","20274081525527"
"76","SAP_NHOM15","48581CE819623C8B","134","74","PRES","100743.13","2023-05-26 02:16:56","0","noraw","1","20274081525527"
"77","SAP_NHOM15","48581CE819623C8B","134","74","HUM","55.1","2023-05-26 02:16:56","0","noraw","1","20274081525527"
"78","SAP_NHOM15","48581CE819623C8B","134","74","TC","24.60","2023-05-26 02:16:56","0","noraw","1","20274081525527"
"79","SAP_NHOM15","48581CE819623C8B","134","74","BAT","14","2023-05-26 02:16:56","0","noraw","1","20274081525527"
"80","SAP_NHOM15","48581CE819623C8B","134","74","STR","new_sensor_frame","2023-05-26 02:16:56","0","noraw","1","20274081525527"
"81","SAP_NHOM15","48581CE819623C8B","134","73","PRES","100740.20","2023-05-26 02:16:39","0","noraw","1","20274081525527"
"82","SAP_NHOM15","48581CE819623C8B","134","73","HUM","55.3","2023-05-26 02:16:39","0","noraw","1","20274081525527"
"83","SAP_NHOM15","48581CE819623C8B","134","73","TC","24.62","2023-05-26 02:16:39","0","noraw","1","20274081525527"
"84","SAP_NHOM15","48581CE819623C8B","134","73","BAT","14","2023-05-26 02:16:39","0","noraw","1","20274081525527"
"85","SAP_NHOM15","48581CE819623C8B","134","73","STR","new_sensor_frame","2023-05-26 02:16:39","0","noraw","1","20274081525527"
"86","SAP_NHOM15","48581CE819623C8B","134","72","PRES","100749.74","2023-05-26 02:16:16","0","noraw","1","20274081525527"
"87","SAP_NHOM15","48581CE819623C8B","134","72","HUM","55.6","2023-05-26 02:16:16","0","noraw","1","20274081525527"
"88","SAP_NHOM15","48581CE819623C8B","134","72","TC","24.65","2023-05-26 02:16:16","0","noraw","1","20274081525527"
"89","SAP_NHOM15","48581CE819623C8B","134","72","BAT","14","2023-05-26 02:16:16","0","noraw","1","20274081525527"
"90","SAP_NHOM15","48581CE819623C8B","134","72","STR","new_sensor_frame","2023-05-26 02:16:16","0","noraw","1","20274081525527"
"91","SAP_NHOM15","48581CE819623C8B","134","71","PRES","100743.05","2023-05-26 02:15:59","0","noraw","1","20274081525527"
"92","SAP_NHOM15","48581CE819623C8B","134","71","HUM","55.2","2023-05-26 02:15:59","0","noraw","1","20274081525527"
"93","SAP_NHOM15","48581CE819623C8B","134","71","TC","24.66","2023-05-26 02:15:59","0","noraw","1","20274081525527"
"94","SAP_NHOM15","48581CE819623C8B","134","71","BAT","14","2023-05-26 02:15:59","0","noraw","1","20274081525527"
"95","SAP_NHOM15","48581CE819623C8B","134","71","STR","new_sensor_frame","2023-05-26 02:15:59","0","noraw","1","20274081525527"
"96","SAP_NHOM15","48581CE819623C8B","134","70","PRES","100742.86","2023-05-26 02:15:37","0","noraw","1","20274081525527"
"97","SAP_NHOM15","48581CE819623C8B","134","70","HUM","55.1","2023-05-26 02:15:37","0","noraw","1","20274081525527"
"98","SAP_NHOM15","48581CE819623C8B","134","70","TC","24.69","2023-05-26 02:15:37","0","noraw","1","20274081525527"
"99","SAP_NHOM15","48581CE819623C8B","134","70","BAT","14","2023-05-26 02:15:37","0","noraw","1","20274081525527"
"100","SAP_NHOM15","48581CE819623C8B","134","70","STR","new_sensor_frame","2023-05-26 02:15:37","0","noraw","1","20274081525527"
"101","SAP_NHOM15","48581CE819623C8B","134","69","PRES","100744.30","2023-05-26 02:15:20","0","noraw","1","20274081525527"
"102","SAP_NHOM15","48581CE819623C8B","134","69","HUM","55.6","2023-05-26 02:15:20","0","noraw","1","20274081525527"
"103","SAP_NHOM15","48581CE819623C8B","134","69","TC","24.70","2023-05-26 02:15:20","0","noraw","1","20274081525527"
"104","SAP_NHOM15","48581CE819623C8B","134","69","BAT","14","2023-05-26 02:15:20","0","noraw","1","20274081525527"
"105","SAP_NHOM15","48581CE819623C8B","134","69","STR","new_sensor_frame","2023-05-26 02:15:20","0","noraw","1","20274081525527"
"106","SAP_NHOM15","48581CE819623C8B","134","68","PRES","100741.36","2023-05-26 02:15:03","0","noraw","1","20274081525527"
"107","SAP_NHOM15","48581CE819623C8B","134","68","HUM","55.7","2023-05-26 02:15:03","0","noraw","1","20274081525527"
"108","SAP_NHOM15","48581CE819623C8B","134","68","TC","24.73","2023-05-26 02:15:03","0","noraw","1","20274081525527"
"109","SAP_NHOM15","48581CE819623C8B","134","68","BAT","14","2023-05-26 02:15:03","0","noraw","1","20274081525527"
"110","SAP_NHOM15","48581CE819623C8B","134","68","STR","new_sensor_frame","2023-05-26 02:15:03","0","noraw","1","20274081525527"
"111","SAP_NHOM15","48581CE819623C8B","134","67","PRES","100741.97","2023-05-26 02:14:46","0","noraw","1","20274081525527"
"112","SAP_NHOM15","48581CE819623C8B","134","67","HUM","55.4","2023-05-26 02:14:46","0","noraw","1","20274081525527"
"113","SAP_NHOM15","48581CE819623C8B","134","67","TC","24.75","2023-05-26 02:14:46","0","noraw","1","20274081525527"
"114","SAP_NHOM15","48581CE819623C8B","134","67","BAT","14","2023-05-26 02:14:46","0","noraw","1","20274081525527"
"115","SAP_NHOM15","48581CE819623C8B","134","67","STR","new_sensor_frame","2023-05-26 02:14:46","0","noraw","1","20274081525527"
"116","SAP_NHOM15","48581CE819623C8B","134","66","PRES","100744.22","2023-05-26 02:14:29","0","noraw","1","20274081525527"
"117","SAP_NHOM15","48581CE819623C8B","134","66","HUM","55.1","2023-05-26 02:14:29","0","noraw","1","20274081525527"
"118","SAP_NHOM15","48581CE819623C8B","134","66","TC","24.78","2023-05-26 02:14:29","0","noraw","1","20274081525527"
"119","SAP_NHOM15","48581CE819623C8B","134","66","BAT","14","2023-05-26 02:14:29","0","noraw","1","20274081525527"
"120","SAP_NHOM15","48581CE819623C8B","134","66","STR","new_sensor_frame","2023-05-26 02:14:29","0","noraw","1","20274081525527"
"121","SAP_NHOM15","48581CE819623C8B","134","3","PRES","100736.29","2023-05-26 02:21:22","0","noraw","1","20274081525527"
"122","SAP_NHOM15","48581CE819623C8B","134","3","HUM","55.3","2023-05-26 02:21:22","0","noraw","1","20274081525527"
"123","SAP_NHOM15","48581CE819623C8B","134","3","TC","24.57","2023-05-26 02:21:22","0","noraw","1","20274081525527"
"124","SAP_NHOM15","48581CE819623C8B","134","3","BAT","15","2023-05-26 02:21:22","0","noraw","1","20274081525527"
"125","SAP_NHOM15","48581CE819623C8B","134","3","STR","new_sensor_frame","2023-05-26 02:21:22","0","noraw","1","20274081525527"
"126","SAP_NHOM15","48581CE819623C8B","134","2","PRES","100734.83","2023-05-26 02:21:05","0","noraw","1","20274081525527"
"127","SAP_NHOM15","48581CE819623C8B","134","2","HUM","55.4","2023-05-26 02:21:05","0","noraw","1","20274081525527"
"128","SAP_NHOM15","48581CE819623C8B","134","2","TC","24.55","2023-05-26 02:21:05","0","noraw","1","20274081525527"
"129","SAP_NHOM15","48581CE819623C8B","134","2","BAT","15","2023-05-26 02:21:05","0","noraw","1","20274081525527"
"130","SAP_NHOM15","48581CE819623C8B","134","2","STR","new_sensor_frame","2023-05-26 02:21:05","0","noraw","1","20274081525527"
"131","SAP_NHOM15","48581CE819623C8B","134","1","PRES","100737.75","2023-05-26 02:20:42","0","noraw","1","20274081525527"
"132","SAP_NHOM15","48581CE819623C8B","134","1","HUM","55.6","2023-05-26 02:20:42","0","noraw","1","20274081525527"
"133","SAP_NHOM15","48581CE819623C8B","134","1","TC","24.53","2023-05-26 02:20:42","0","noraw","1","20274081525527"
"134","SAP_NHOM15","48581CE819623C8B","134","1","BAT","15","2023-05-26 02:20:42","0","noraw","1","20274081525527"
"135","SAP_NHOM15","48581CE819623C8B","134","1","STR","new_sensor_frame","2023-05-26 02:20:42","0","noraw","1","20274081525527"
"136","SAP_NHOM15","48581CE819623C8B","134","65","PRES","100744.63","2023-05-26 02:14:12","0","noraw","1","20274081525527"
"137","SAP_NHOM15","48581CE819623C8B","134","65","HUM","55.3","2023-05-26 02:14:12","0","noraw","1","20274081525527"
"138","SAP_NHOM15","48581CE819623C8B","134","65","TC","24.80","2023-05-26 02:14:12","0","noraw","1","20274081525527"
"139","SAP_NHOM15","48581CE819623C8B","134","65","BAT","13","2023-05-26 02:14:12","0","noraw","1","20274081525527"
"140","SAP_NHOM15","48581CE819623C8B","134","65","STR","new_sensor_frame","2023-05-26 02:14:12","0","noraw","1","20274081525527"
"141","SAP_NHOM15","48581CE819623C8B","134","64","PRES","100748.30","2023-05-26 02:13:50","0","noraw","1","20274081525527"
"142","SAP_NHOM15","48581CE819623C8B","134","64","HUM","54.5","2023-05-26 02:13:50","0","noraw","1","20274081525527"
"143","SAP_NHOM15","48581CE819623C8B","134","64","TC","24.87","2023-05-26 02:13:50","0","noraw","1","20274081525527"
"144","SAP_NHOM15","48581CE819623C8B","134","64","BAT","13","2023-05-26 02:13:50","0","noraw","1","20274081525527"
"145","SAP_NHOM15","48581CE819623C8B","134","64","STR","new_sensor_frame","2023-05-26 02:13:50","0","noraw","1","20274081525527"
"146","SAP_NHOM15","48581CE819623C8B","134","63","PRES","100751.39","2023-05-26 02:13:33","0","noraw","1","20274081525527"
"147","SAP_NHOM15","48581CE819623C8B","134","63","HUM","54.2","2023-05-26 02:13:33","0","noraw","1","20274081525527"
"148","SAP_NHOM15","48581CE819623C8B","134","63","TC","24.92","2023-05-26 02:13:33","0","noraw","1","20274081525527"
"149","SAP_NHOM15","48581CE819623C8B","134","63","BAT","13","2023-05-26 02:13:33","0","noraw","1","20274081525527"
"150","SAP_NHOM15","48581CE819623C8B","134","63","STR","new_sensor_frame","2023-05-26 02:13:33","0","noraw","1","20274081525527"
"151","SAP_NHOM15","48581CE819623C8B","134","62","PRES","100745.11","2023-05-26 02:13:16","0","noraw","1","20274081525527"
"152","SAP_NHOM15","48581CE819623C8B","134","62","HUM","53.9","2023-05-26 02:13:16","0","noraw","1","20274081525527"
"153","SAP_NHOM15","48581CE819623C8B","134","62","TC","24.97","2023-05-26 02:13:16","0","noraw","1","20274081525527"
"154","SAP_NHOM15","48581CE819623C8B","134","62","BAT","13","2023-05-26 02:13:16","0","noraw","1","20274081525527"
"155","SAP_NHOM15","48581CE819623C8B","134","62","STR","new_sensor_frame","2023-05-26 02:13:16","0","noraw","1","20274081525527"
"156","SAP_NHOM15","48581CE819623C8B","134","61","PRES","100741.52","2023-05-26 02:12:59","0","noraw","1","20274081525527"
"157","SAP_NHOM15","48581CE819623C8B","134","61","HUM","53.7","2023-05-26 02:12:59","0","noraw","1","20274081525527"
"158","SAP_NHOM15","48581CE819623C8B","134","61","TC","25.03","2023-05-26 02:12:59","0","noraw","1","20274081525527"
"159","SAP_NHOM15","48581CE819623C8B","134","61","BAT","13","2023-05-26 02:12:59","0","noraw","1","20274081525527"
"160","SAP_NHOM15","48581CE819623C8B","134","61","STR","new_sensor_frame","2023-05-26 02:12:59","0","noraw","1","20274081525527"
"161","SAP_NHOM15","48581CE819623C8B","134","60","PRES","100736.06","2023-05-26 02:12:37","0","noraw","1","20274081525527"
"162","SAP_NHOM15","48581CE819623C8B","134","60","HUM","53.7","2023-05-26 02:12:37","0","noraw","1","20274081525527"
"163","SAP_NHOM15","48581CE819623C8B","134","60","TC","25.09","2023-05-26 02:12:37","0","noraw","1","20274081525527"
"164","SAP_NHOM15","48581CE819623C8B","134","60","BAT","13","2023-05-26 02:12:37","0","noraw","1","20274081525527"
"165","SAP_NHOM15","48581CE819623C8B","134","60","STR","new_sensor_frame","2023-05-26 02:12:37","0","noraw","1","20274081525527"
"166","SAP_NHOM15","48581CE819623C8B","134","59","PRES","100744.09","2023-05-26 02:12:20","0","noraw","1","20274081525527"
"167","SAP_NHOM15","48581CE819623C8B","134","59","HUM","53.1","2023-05-26 02:12:20","0","noraw","1","20274081525527"
"168","SAP_NHOM15","48581CE819623C8B","134","59","TC","25.15","2023-05-26 02:12:20","0","noraw","1","20274081525527"
"169","SAP_NHOM15","48581CE819623C8B","134","59","BAT","13","2023-05-26 02:12:20","0","noraw","1","20274081525527"
"170","SAP_NHOM15","48581CE819623C8B","134","59","STR","new_sensor_frame","2023-05-26 02:12:20","0","noraw","1","20274081525527"
"171","SAP_NHOM15","48581CE819623C8B","134","58","PRES","100741.33","2023-05-26 02:12:03","0","noraw","1","20274081525527"
"172","SAP_NHOM15","48581CE819623C8B","134","58","HUM","53.2","2023-05-26 02:12:03","0","noraw","1","20274081525527"
"173","SAP_NHOM15","48581CE819623C8B","134","58","TC","25.22","2023-05-26 02:12:03","0","noraw","1","20274081525527"
"174","SAP_NHOM15","48581CE819623C8B","134","58","BAT","13","2023-05-26 02:12:03","0","noraw","1","20274081525527"
"175","SAP_NHOM15","48581CE819623C8B","134","58","STR","new_sensor_frame","2023-05-26 02:12:03","0","noraw","1","20274081525527"
"176","SAP_NHOM15","48581CE819623C8B","134","57","PRES","100731.05","2023-05-26 02:11:40","0","noraw","1","20274081525527"
"177","SAP_NHOM15","48581CE819623C8B","134","57","HUM","53.2","2023-05-26 02:11:40","0","noraw","1","20274081525527"
"178","SAP_NHOM15","48581CE819623C8B","134","57","TC","25.31","2023-05-26 02:11:40","0","noraw","1","20274081525527"
"179","SAP_NHOM15","48581CE819623C8B","134","57","BAT","13","2023-05-26 02:11:40","0","noraw","1","20274081525527"
"180","SAP_NHOM15","48581CE819623C8B","134","57","STR","new_sensor_frame","2023-05-26 02:11:40","0","noraw","1","20274081525527"
"181","SAP_NHOM15","48581CE819623C8B","134","56","PRES","100739.08","2023-05-26 02:11:23","0","noraw","1","20274081525527"
"182","SAP_NHOM15","48581CE819623C8B","134","56","HUM","53.3","2023-05-26 02:11:23","0","noraw","1","20274081525527"
"183","SAP_NHOM15","48581CE819623C8B","134","56","TC","25.38","2023-05-26 02:11:23","0","noraw","1","20274081525527"
"184","SAP_NHOM15","48581CE819623C8B","134","56","BAT","12","2023-05-26 02:11:23","0","noraw","1","20274081525527"
"185","SAP_NHOM15","48581CE819623C8B","134","56","STR","new_sensor_frame","2023-05-26 02:11:23","0","noraw","1","20274081525527"
"186","SAP_NHOM15","48581CE819623C8B","134","55","PRES","100733.20","2023-05-26 02:11:06","0","noraw","1","20274081525527"
"187","SAP_NHOM15","48581CE819623C8B","134","55","HUM","53.5","2023-05-26 02:11:06","0","noraw","1","20274081525527"
"188","SAP_NHOM15","48581CE819623C8B","134","55","TC","25.42","2023-05-26 02:11:06","0","noraw","1","20274081525527"
"189","SAP_NHOM15","48581CE819623C8B","134","55","BAT","12","2023-05-26 02:11:06","0","noraw","1","20274081525527"
"190","SAP_NHOM15","48581CE819623C8B","134","55","STR","new_sensor_frame","2023-05-26 02:11:06","0","noraw","1","20274081525527"
"191","SAP_NHOM15","48581CE819623C8B","134","54","PRES","100737.13","2023-05-26 02:10:49","0","noraw","1","20274081525527"
"192","SAP_NHOM15","48581CE819623C8B","134","54","HUM","53.7","2023-05-26 02:10:49","0","noraw","1","20274081525527"
"193","SAP_NHOM15","48581CE819623C8B","134","54","TC","25.45","2023-05-26 02:10:49","0","noraw","1","20274081525527"
"194","SAP_NHOM15","48581CE819623C8B","134","54","BAT","12","2023-05-26 02:10:49","0","noraw","1","20274081525527"
"195","SAP_NHOM15","48581CE819623C8B","134","54","STR","new_sensor_frame","2023-05-26 02:10:49","0","noraw","1","20274081525527"
"196","SAP_NHOM15","48581CE819623C8B","134","53","PRES","100745.85","2023-05-26 02:10:32","0","noraw","1","20274081525527"
"197","SAP_NHOM15","48581CE819623C8B","134","53","HUM","54.2","2023-05-26 02:10:32","0","noraw","1","20274081525527"
"198","SAP_NHOM15","48581CE819623C8B","134","53","TC","25.46","2023-05-26 02:10:32","0","noraw","1","20274081525527"
"199","SAP_NHOM15","48581CE819623C8B","134","53","BAT","12","2023-05-26 02:10:32","0","noraw","1","20274081525527"
"200","SAP_NHOM15","48581CE819623C8B","134","53","STR","new_sensor_frame","2023-05-26 02:10:32","0","noraw","1","20274081525527"
"201","SAP_NHOM15","48581CE819623C8B","134","52","PRES","100746.73","2023-05-26 02:10:15","0","noraw","1","20274081525527"
"202","SAP_NHOM15","48581CE819623C8B","134","52","HUM","54.8","2023-05-26 02:10:15","0","noraw","1","20274081525527"
"203","SAP_NHOM15","48581CE819623C8B","134","52","TC","25.41","2023-05-26 02:10:15","0","noraw","1","20274081525527"
"204","SAP_NHOM15","48581CE819623C8B","134","52","BAT","12","2023-05-26 02:10:15","0","noraw","1","20274081525527"
"205","SAP_NHOM15","48581CE819623C8B","134","52","STR","new_sensor_frame","2023-05-26 02:10:15","0","noraw","1","20274081525527"
"206","SAP_NHOM15","48581CE819623C8B","134","51","PRES","100742.92","2023-05-26 02:09:58","0","noraw","1","20274081525527"
"207","SAP_NHOM15","48581CE819623C8B","134","51","HUM","57.0","2023-05-26 02:09:58","0","noraw","1","20274081525527"
"208","SAP_NHOM15","48581CE819623C8B","134","51","TC","25.30","2023-05-26 02:09:58","0","noraw","1","20274081525527"
"209","SAP_NHOM15","48581CE819623C8B","134","51","BAT","11","2023-05-26 02:09:58","0","noraw","1","20274081525527"
"210","SAP_NHOM15","48581CE819623C8B","134","51","STR","new_sensor_frame","2023-05-26 02:09:58","0","noraw","1","20274081525527"
"211","SAP_NHOM15","48581CE819623C8B","134","50","PRES","100746.88","2023-05-26 02:09:35","0","noraw","1","20274081525527"
"212","SAP_NHOM15","48581CE819623C8B","134","50","HUM","63.9","2023-05-26 02:09:35","0","noraw","1","20274081525527"
"213","SAP_NHOM15","48581CE819623C8B","134","50","TC","25.08","2023-05-26 02:09:35","0","noraw","1","20274081525527"
"214","SAP_NHOM15","48581CE819623C8B","134","50","BAT","11","2023-05-26 02:09:35","0","noraw","1","20274081525527"
"215","SAP_NHOM15","48581CE819623C8B","134","50","STR","new_sensor_frame","2023-05-26 02:09:35","0","noraw","1","20274081525527"
"216","SAP_NHOM15","48581CE819623C8B","134","49","PRES","100738.27","2023-05-26 02:09:18","0","noraw","1","20274081525527"
"217","SAP_NHOM15","48581CE819623C8B","134","49","HUM","67.4","2023-05-26 02:09:18","0","noraw","1","20274081525527"
"218","SAP_NHOM15","48581CE819623C8B","134","49","TC","24.93","2023-05-26 02:09:18","0","noraw","1","20274081525527"
"219","SAP_NHOM15","48581CE819623C8B","134","49","BAT","11","2023-05-26 02:09:18","0","noraw","1","20274081525527"
"220","SAP_NHOM15","48581CE819623C8B","134","49","STR","new_sensor_frame","2023-05-26 02:09:18","0","noraw","1","20274081525527"
"221","SAP_NHOM15","48581CE819623C8B","134","7","PRES","100733.52","2023-05-26 02:22:35","0","noraw","1","20274081525527"
"222","SAP_NHOM15","48581CE819623C8B","134","7","HUM","54.8","2023-05-26 02:22:35","0","noraw","1","20274081525527"
"223","SAP_NHOM15","48581CE819623C8B","134","7","TC","24.64","2023-05-26 02:22:35","0","noraw","1","20274081525527"
"224","SAP_NHOM15","48581CE819623C8B","134","7","BAT","16","2023-05-26 02:22:35","0","noraw","1","20274081525527"
"225","SAP_NHOM15","48581CE819623C8B","134","7","STR","new_sensor_frame","2023-05-26 02:22:35","0","noraw","1","20274081525527"
"226","SAP_NHOM15","48581CE819623C8B","134","6","PRES","100737.27","2023-05-26 02:22:18","0","noraw","1","20274081525527"
"227","SAP_NHOM15","48581CE819623C8B","134","6","HUM","54.5","2023-05-26 02:22:18","0","noraw","1","20274081525527"
"228","SAP_NHOM15","48581CE819623C8B","134","6","TC","24.63","2023-05-26 02:22:18","0","noraw","1","20274081525527"
"229","SAP_NHOM15","48581CE819623C8B","134","6","BAT","16","2023-05-26 02:22:18","0","noraw","1","20274081525527"
"230","SAP_NHOM15","48581CE819623C8B","134","6","STR","new_sensor_frame","2023-05-26 02:22:18","0","noraw","1","20274081525527"
